Amount,Applicant,Average,Beneficiary,Community_ID,Deviation,Frequency,Linkage
20159899,"THE CRESCENT TEXTILE MILLS LTD.,",20159899,LENZING AG,14,,1,0
14297066.89,"THE CRESCENT TEXTILE MILLS LTD.,",14297066.89,OLAM INTERNATIONAL LIMITED,14,,1,0
29977720.9,"THE CRESCENT TEXTILE MILLS LTD.,",29977720.9,PAUL REINHART AG,14,,1,0
10459850,"THE CRESCENT TEXTILE MILLS LTD.,",10459850,PT SOUTH PACIFIC VISCOSE,14,,1,0
32935975.68,"THE CRESCENT TEXTILE MILLS LTD.,",32935975.68,SPORTKING INDIA LTD,14,,1,0
40476254,"THE CRESCENT TEXTILE MILLS LTD.,",40476254,TOYOSHIMA USA INC,14,,1,0
6027657,"THE CRESCENT TEXTILE MILLS LTD.,",6027657,TWINCO PTE LTD,14,,1,0
22593290.65,"THE CRESCENT TEXTILE MILLS LTD.,",11296645.33,WARTSILA SERVICES SWITZERLAND LTD,14,6458067.503,2,1
72261831.07,"THE CRESCENT TEXTILE MILLS LTD.,",36130915.54,WHITE GOLD COTTON MARKETING LLC,14,25043535.06,2,0
44047688,UMAR SPINNING MILLS (PVT.) LIMITED,44047688,ALLENBERG COTTON CO,14,,1,0
24040044.8,UMAR SPINNING MILLS (PVT.) LIMITED,24040044.8,AMBICA COTSEEDS LIMITED,14,,1,0
17606146.08,UMAR SPINNING MILLS (PVT.) LIMITED,17606146.08,BAFNA GINNING AND PRESSING PVT LTD,14,,1,0
5819651.63,UMAR SPINNING MILLS (PVT.) LIMITED,5819651.63,BRACKER AG,14,,1,0
10858370.28,UMAR SPINNING MILLS (PVT.) LIMITED,10858370.28,DAE SUNG CO LTD,14,,1,0
1987371.5,UMAR SPINNING MILLS (PVT.) LIMITED,1987371.5,EAE ELEKTRIK ASANSOR END,14,,1,0
89980310.09,UMAR SPINNING MILLS (PVT.) LIMITED,29993436.7,ECOM USA LLC,14,18587790.04,3,0
123964630,UMAR SPINNING MILLS (PVT.) LIMITED,61982315,ENGELHART CTP US LLC,14,27546798.47,2,0
47870881,UMAR SPINNING MILLS (PVT.) LIMITED,47870881,GLENCORE AGRICULTURE BV,14,,1,0
16579981.45,UMAR SPINNING MILLS (PVT.) LIMITED,16579981.45,GLENCORE GRAIN BV,14,,1,0
4541622,UMAR SPINNING MILLS (PVT.) LIMITED,4541622,HYOSUNG VIET NAM CO LTD,14,,1,0
289603264.8,UMAR SPINNING MILLS (PVT.) LIMITED,72400816.19,ITOCHU SYSTECH CORPORATION,14,70368566.07,4,0
17706746.4,UMAR SPINNING MILLS (PVT.) LIMITED,17706746.4,LUWA AIR ENGINEERING AG,14,,1,0
180298554.4,UMAR SPINNING MILLS (PVT.) LIMITED,90149277.21,OLAM INTERNATIONAL LIMITED,14,42945117.48,2,0
71022479.8,UMAR SPINNING MILLS (PVT.) LIMITED,23674159.93,OMNICOTTON INC,14,21198350.52,3,0
49337937.5,UMAR SPINNING MILLS (PVT.) LIMITED,12334484.38,ORIENT ENERGY SYSTEMS FZCO,14,18692803.95,4,0
197931526,UMAR SPINNING MILLS (PVT.) LIMITED,98965763,PAUL REINHART AG,14,36013864.78,2,0
10617331.2,UMAR SPINNING MILLS (PVT.) LIMITED,10617331.2,PINTER CAIPO SAU,14,,1,0
134730369,UMAR SPINNING MILLS (PVT.) LIMITED,134730369,RCMA ASIA PTE LTD,14,,1,0
72062340,UMAR SPINNING MILLS (PVT.) LIMITED,72062340,RIETER MACHINE WORKS LIMITED,14,,1,0
80625358.8,UMAR SPINNING MILLS (PVT.) LIMITED,80625358.8,SAVIO MACCHINE TESSILI SPA,14,,1,0
314323241,UMAR SPINNING MILLS (PVT.) LIMITED,157161620.5,TOYOSHIMA USA INC,14,102119099.2,2,0
162859895,SHAFI TEXCEL LIMITED,162859895,A MONFORTS TEXTILMASCHINEN,14,,1,0
179481111,SHAFI TEXCEL LIMITED,179481111,BENNINGER AG,14,,1,0
2077483.11,SHAFI TEXCEL LIMITED,2077483.11,BEZEMA AG,14,,1,0
6645270.32,SHAFI TEXCEL LIMITED,6645270.32,BVM OVERSEAS LTD,14,,1,0
6217468,SHAFI TEXCEL LIMITED,2072489.333,CHT SWITZERLAND AG,14,328520.0248,3,0
7419054.72,SHAFI TEXCEL LIMITED,2473018.24,FARBCHEMIE BRAUN GMBH AND CO KG,14,436653.104,3,0
70850500.28,SHAFI TEXCEL LIMITED,11808416.71,GARG ACRYLICS LTD,14,5907433.217,6,0
4499690,SHAFI TEXCEL LIMITED,4499690,JLP CORPORATION,14,,1,1
12404251.39,SHAFI TEXCEL LIMITED,12404251.39,MOHAN SPINTEX INDIA LIMITED,14,,1,0
17189604.65,SHAFI TEXCEL LIMITED,8594802.325,NAGREEKA EXPORTS LIMITED,14,758187.7154,2,0
5397813,SHAFI TEXCEL LIMITED,5397813,NAHAR INDUSTRIAL ENTERPRISES LTD,14,,1,0
77425713.05,SHAFI TEXCEL LIMITED,7038701.186,NAHAR SPINNING MILLS LIMITED,14,2661995.368,11,0
1448793.82,SHAFI TEXCEL LIMITED,1448793.82,OCZ TEKSTIL,14,,1,0
9532724,SHAFI TEXCEL LIMITED,9532724,SEL MANUFACTURING CO LTD,14,,1,0
43867715.4,SHAFI TEXCEL LIMITED,21933857.7,SPORTKING INDIA LTD,14,3062672.792,2,0
49439753,SHAFI TEXCEL LIMITED,49439753,SWISS SINGAPORE OVERSEAS,14,,1,1
40582562,SHAFI TEXCEL LIMITED,13527520.67,TRIDENT LIMITED,14,5585909.739,3,0
10560845,SHAFI TEXCEL LIMITED,10560845,VARDHMAN TEXTILES LIMITED,14,,1,0
72740363.51,SHAFI TEXCEL LIMITED,10391480.5,WEIQIAO TEXTILE COMPANY LIMITED,14,6137111.325,7,0
137318715.1,INDUS DYEING AND MFG. CO. LTD.,137318715.1,ALLENBERG COTTON CO,14,,1,0
223091893,INDUS DYEING AND MFG. CO. LTD.,111545946.5,BTG PACTUAL COMMODITIES SINGAPORE,14,52822414.21,2,0
462461038,INDUS DYEING AND MFG. CO. LTD.,92492207.6,CARGILL COTTON A BUSINESS UNIT OF,14,32366628.48,5,0
73741942.5,INDUS DYEING AND MFG. CO. LTD.,73741942.5,CATERPILLAR SARL (Multiple),14,,1,0
75128780.54,INDUS DYEING AND MFG. CO. LTD.,37564390.27,CDI COTTON DISTRIBUTORS INC,14,10468279.02,2,0
86931353,INDUS DYEING AND MFG. CO. LTD.,86931353,COFCO RESOURCES PTE LTD,14,,1,0
38888950,INDUS DYEING AND MFG. CO. LTD.,38888950,ECOM AGROINDUSTRIAL CORP LTD,14,,1,0
103700433,INDUS DYEING AND MFG. CO. LTD.,103700433,ENGELHART CTP US LLC,14,,1,0
64762594,INDUS DYEING AND MFG. CO. LTD.,64762594,GILL AND COMPANY PVT LTD,14,,1,0
52423072.8,INDUS DYEING AND MFG. CO. LTD.,26211536.4,ITOCHU SYSTECH CORPORATION,14,12356236.76,2,0
54936729.8,INDUS DYEING AND MFG. CO. LTD.,27468364.9,JESS SMITH AND SONS COTTON LLC,14,2663718.055,2,0
7181964,INDUS DYEING AND MFG. CO. LTD.,7181964,LENZING AG,14,,1,0
43582994.24,INDUS DYEING AND MFG. CO. LTD.,43582994.24,LOUIS DREYFUS COMMODITIES INDIA PVT (Multiple),14,,1,0
81285743.21,INDUS DYEING AND MFG. CO. LTD.,40642871.61,MAMBO COMMODITIES,14,15571972.69,2,0
419571027,INDUS DYEING AND MFG. CO. LTD.,69928504.5,OLAM INTERNATIONAL LIMITED,14,21330993.42,6,0
31246009.1,INDUS DYEING AND MFG. CO. LTD.,31246009.1,OMNICOTTON INC,14,,1,0
73373746,INDUS DYEING AND MFG. CO. LTD.,18343436.5,ORIENT ENERGY SYSTEMS FZCO,14,14775424.25,4,0
100714443,INDUS DYEING AND MFG. CO. LTD.,100714443,PAUL REINHART AG,14,,1,0
221686061,INDUS DYEING AND MFG. CO. LTD.,73895353.67,RCMA ASIA PTE LTD,14,23863823.07,3,0
18801524,INDUS DYEING AND MFG. CO. LTD.,18801524,SAVIO MACCHINE TESSILI SPA,14,,1,0
277297672.5,INDUS DYEING AND MFG. CO. LTD.,92432557.49,TOYOSHIMA USA INC,14,16215215.44,3,0
44934480.07,INDUS DYEING AND MFG. CO. LTD.,44934480.07,VRA COTTON MILLS PRIVATE LIMITED,14,,1,0
877903,GOHAR TEXTILE MILLS (PVT) LTD.,877903,A MONFORTS TEXTILMASCHINEN,14,,1,0
6082846,GOHAR TEXTILE MILLS (PVT) LTD.,6082846,ATLAS COPCO AIRPOWER NV,14,,1,1
12030059,GOHAR TEXTILE MILLS (PVT) LTD.,6015029.5,DYSTAR SINGAPORE PTE LTD,14,1561199.142,2,0
1406849.82,GOHAR TEXTILE MILLS (PVT) LTD.,1406849.82,EMBEE CORPORATION,14,,1,0
2059586,GOHAR TEXTILE MILLS (PVT) LTD.,2059586,FUJIAN ONETOUCH BUSINESS SERVICE,14,,1,1
967536.12,GOHAR TEXTILE MILLS (PVT) LTD.,967536.12,FUJIAN SANMING FOREIGN TRADE,14,,1,0
2624243,GOHAR TEXTILE MILLS (PVT) LTD.,2624243,GUANG ZHOU YU TAI PLASTIC CO LTD,14,,1,1
152362000,GOHAR TEXTILE MILLS (PVT) LTD.,152362000,ITOCHU SYSTECH CORPORATION,14,,1,0
88448491.6,GOHAR TEXTILE MILLS (PVT) LTD.,88448491.6,JIANGSU YONGGANG GROUP COLTD,14,,1,1
24506525,GOHAR TEXTILE MILLS (PVT) LTD.,24506525,NAHAR INDUSTRIAL ENTERPRISES LTD,14,,1,0
4717416,GOHAR TEXTILE MILLS (PVT) LTD.,4717416,NIPPON GULF INTERNATIONAL FZE,14,,1,1
5534972,GOHAR TEXTILE MILLS (PVT) LTD.,5534972,PT SINAR SYNO KIMIA,14,,1,0
8434823.04,GOHAR TEXTILE MILLS (PVT) LTD.,8434823.04,SHINKONG SYNTHETIC FIBERS,14,,1,0
24238878.32,GOHAR TEXTILE MILLS (PVT) LTD.,8079626.107,SUNG LIM CO LTD,14,5726063.824,3,0
31197732,GOHAR TEXTILE MILLS (PVT) LTD.,10399244,TORAY CHEMICAL KOREA INC,14,4205081.414,3,0
42469324.8,GOHAR TEXTILE MILLS (PVT) LTD.,42469324.8,TRUETZSCHLER GMBH AND CO KG,14,,1,0
7250306,GOHAR TEXTILE MILLS (PVT) LTD.,7250306,WEIQIAO TEXTILE COMPANY LIMITED,14,,1,0
8954355,GOHAR TEXTILE MILLS (PVT) LTD.,4477177.5,WORLDCHEM FZE,14,154431.4139,2,0
207436582.5,"GUL AHMED TEXTILE MILLS LTD.,",69145527.5,AMBICA COTSEEDS LIMITED,14,52725456.14,3,0
2391553.85,"GUL AHMED TEXTILE MILLS LTD.,",2391553.85,BRUCKNER AFTER SALES GMBH AND CO,14,,1,0
18575061.86,"GUL AHMED TEXTILE MILLS LTD.,",18575061.86,DML EXIM PVT LTD,14,,1,0
1383315.16,"GUL AHMED TEXTILE MILLS LTD.,",1383315.16,DYSTAR SINGAPORE PTE LTD,14,,1,0
184190035.2,"GUL AHMED TEXTILE MILLS LTD.,",184190035.2,ECOM AGROINDUSTRIAL CORP LTD,14,,1,0
5104613.6,"GUL AHMED TEXTILE MILLS LTD.,",2552306.8,HUNTSMAN SINGAPORE PTE LIMITED,14,2784741.785,2,0
3387883,"GUL AHMED TEXTILE MILLS LTD.,",3387883,JAY CHEMICAL INDUSTRIES LTD,14,,1,0
42383885.4,"GUL AHMED TEXTILE MILLS LTD.,",42383885.4,LOUIS DREYFUS COMMODITIES INDIA PVT (Multiple),14,,1,0
33353041,"GUL AHMED TEXTILE MILLS LTD.,",33353041,NAGREEKA EXPORTS LIMITED,14,,1,0
131999340,"GUL AHMED TEXTILE MILLS LTD.,",131999340,OCZ TEKSTIL,14,,1,0
1397435.96,"GUL AHMED TEXTILE MILLS LTD.,",1397435.96,OH YOUNG INC,14,,1,0
110825328.2,"GUL AHMED TEXTILE MILLS LTD.,",110825328.2,OLAM INTERNATIONAL LIMITED,14,,1,0
2189921.27,"GUL AHMED TEXTILE MILLS LTD.,",2189921.27,ORIENT ENERGY SYSTEMS FZCO,14,,1,0
69206457,"GUL AHMED TEXTILE MILLS LTD.,",69206457,PAN AGRI EXPORT,14,,1,0
69285254,"GUL AHMED TEXTILE MILLS LTD.,",69285254,SCIL CAPITAL INDIA PRIVATE LIMITED,14,,1,0
94655527,"GUL AHMED TEXTILE MILLS LTD.,",94655527,SIRIKCIOGLU PAZARLAMA VE,14,,1,0
242998785,"GUL AHMED TEXTILE MILLS LTD.,",242998785,SOJITZ MACHINERY CORPORATION,14,,1,0
13040294.99,"GUL AHMED TEXTILE MILLS LTD.,",13040294.99,WORLDCHEM FZE,14,,1,0
1594068.59,"GUL AHMED TEXTILE MILLS LTD.,",1594068.59,ZHEJIANG ONETOUCH BUSINESS SERVICE,14,,1,1
5099975,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",5099975,ANHUI HELI INDUSTRIAL VEHICLE IMP,14,,1,1
5483890.16,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",5483890.16,ASM CHEMICAL INDUSTRIES LTD,14,,1,0
9948046,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",9948046,BESTWIN TRADE HK LIMITED,14,,1,1
3556349,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",1778174.5,CCJS INTERNATIONAL CO LTD,14,73962.30865,2,1
28208778,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",28208778,CHT RBEITLICH GMBH,14,,1,0
10060126.83,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",10060126.83,DYSTAR SINGAPORE PTE LTD,14,,1,0
66195806.31,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",22065268.77,EVERLIGHT CHEMICAL INDUSTRIAL,14,5770724.347,3,0
3087747.72,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",3087747.72,FAR EASTERN NEW CENTURY CORPORATION,14,,1,0
108872379.1,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",54436189.55,FARBCHEMIE BRAUN GMBH AND CO KG,14,40406337.79,2,0
23362083,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",23362083,GIMATEX INDUSTRIES PVT LTD,14,,1,0
8570735.2,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",2856911.733,GIOVANNI BOZZETTO SPA,14,1023954.977,3,1
102174255.5,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",34058085.16,JAY CHEMICAL INDUSTRIES LTD,14,9072995.744,3,0
16214859.47,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",16214859.47,NAN YA PLASTICS CORPORATION,14,,1,1
13216641.89,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",13216641.89,NOVIBRA BOSKOVICE SRO,14,,1,0
16808978.95,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",8404489.475,OH YOUNG INC,14,3261737.812,2,0
7255925,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",2418641.667,PT SINAR SYNO KIMIA,14,565811.9241,3,0
13547453,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",6773726.5,SOLVAY PEROXYTHAI LIMITED,14,1292471.695,2,1
5121142.56,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",5121142.56,TASNIM CHEMICAL COMPLEX LIMITED,14,,1,0
8765354.3,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",8765354.3,UNG JIN CORPORATION,14,,1,1
3172794,"AL-KARAM TEXTILE MILLS (PVT) LTD.,",3172794,ZSCHIMMER AND SCHWARZ,14,,1,1
156654116,"FAZAL CLOTH MILLS LTD.,",39163528.99,ALLMA VOLKMANN ZWEIGNIEDERLASSUNG,14,5690049.599,4,0
102513387,"FAZAL CLOTH MILLS LTD.,",102513387,CARGILL COTTON A BUSINESS UNIT OF,14,,1,0
31574473.7,"FAZAL CLOTH MILLS LTD.,",5262412.283,CATERPILLAR SARL (Multiple),14,2024832.946,6,0
160758996,"FAZAL CLOTH MILLS LTD.,",80379498,CHENGTONG INTERNATIONAL LIMITED,14,62337232.75,2,0
210172949,"FAZAL CLOTH MILLS LTD.,",70057649.67,CHTC HELON WEIFANG NEW,14,10933450.33,3,0
65873716,"FAZAL CLOTH MILLS LTD.,",65873716,GILL AND COMPANY PVT LTD,14,,1,0
6668154.37,"FAZAL CLOTH MILLS LTD.,",6668154.37,HAIAN TENGLONG CHEMICAL FIBRE CO,14,,1,0
15245139.32,"FAZAL CLOTH MILLS LTD.,",7622569.66,HYOSUNG VIET NAM CO LTD,14,0,2,0
1962590,"FAZAL CLOTH MILLS LTD.,",1962590,INARCO PVT LTD,14,,1,0
304378051.1,"FAZAL CLOTH MILLS LTD.,",50729675.18,JIANGYIN HUAHONG CHEMICAL FIBER,14,22896199.11,6,0
37081717,"FAZAL CLOTH MILLS LTD.,",9270429.25,LENZING AG,14,3009736.173,4,0
10569894.02,"FAZAL CLOTH MILLS LTD.,",3523298.007,MASCHINENFABRIK HERKULES GMBH AND,14,1902101.893,3,0
3512109,"FAZAL CLOTH MILLS LTD.,",3512109,MEGABARRE EUROPE SRL,14,,1,0
43386311,"FAZAL CLOTH MILLS LTD.,",43386311,OMNICOTTON INC,14,,1,0
15172724,"FAZAL CLOTH MILLS LTD.,",15172724,PEASS INDUSTRIAL ENGINEERS PVT LTD,14,,1,0
1374998,"FAZAL CLOTH MILLS LTD.,",1374998,PICANOL NV,14,,1,0
229198854,"FAZAL CLOTH MILLS LTD.,",114599427,PT SOUTH PACIFIC VISCOSE,14,0,2,0
9619060.97,"FAZAL CLOTH MILLS LTD.,",4809530.485,RIETER INGOLSTADT GMBH,14,587828.4102,2,1
11459943,"FAZAL CLOTH MILLS LTD.,",11459943,SAURER CHANGZHOU TEXTILE,14,,1,0
4104636,"FAZAL CLOTH MILLS LTD.,",4104636,SAURER SPINNING SOLUTIONS GMBH,14,,1,0
288307816,"FAZAL CLOTH MILLS LTD.,",144153908,SAVIO MACCHINE TESSILI SPA,14,193441305.7,2,0
17999910,"FAZAL CLOTH MILLS LTD.,",17999910,SHUANGLIANG ECOENERGY SYSTEMS,14,,1,1
4039501.9,"FAZAL CLOTH MILLS LTD.,",4039501.9,STAUBLI FAVERGES SCA,14,,1,0
337798397.5,"FAZAL CLOTH MILLS LTD.,",168899198.8,TANGSHAN SANYOU GROUP HONGKONG,14,100550020.4,2,0
41421006,"FAZAL CLOTH MILLS LTD.,",41421006,THAI RAYON PUBLIC COMPANY,14,,1,0
10443893,"FAZAL CLOTH MILLS LTD.,",10443893,TK CHEMICAL CORP,14,,1,1
233360152,"FAZAL CLOTH MILLS LTD.,",233360152,TOYOSHIMA USA INC,14,,1,0
6885348,"FAZAL CLOTH MILLS LTD.,",6885348,TOYOTSU MACHINERY CORPORATION,14,,1,0
10968145.52,"FAZAL CLOTH MILLS LTD.,",10968145.52,TRUETZSCHLER GMBH AND CO KG,14,,1,0
10550489,"FAZAL CLOTH MILLS LTD.,",10550489,TRUTZSCHLER CARD CLOTHING GMBH,14,,1,0
38221933,"FAZAL CLOTH MILLS LTD.,",19110966.5,USTER TECHNOLOGIES AG,14,2277042.934,2,0
51091350,"FAZAL CLOTH MILLS LTD.,",51091350,VRA COTTON MILLS PRIVATE LIMITED,14,,1,0
36864695.34,"SIDDIQSONS LIMITED,",36864695.34,ALLENBERG COTTON CO,14,,1,0
73791982.42,"SIDDIQSONS LIMITED,",73791982.42,AMBICA COTSEEDS LIMITED,14,,1,0
1142215.62,"SIDDIQSONS LIMITED,",1142215.62,CHANGZHOU DAYA IMPORT AND EXPORT,14,,1,0
3938970.31,"SIDDIQSONS LIMITED,",3938970.31,CONITEX SONOCO 1302 INDUSTRIAL,14,,1,1
111485916.8,"SIDDIQSONS LIMITED,",27871479.19,DYSTAR SINGAPORE PTE LTD,14,25862409.76,4,0
5491284,"SIDDIQSONS LIMITED,",5491284,GARDNER DENVER FZE,14,,1,0
24601567.2,"SIDDIQSONS LIMITED,",24601567.2,HANGZHOU UNITED TEXTILE IMPORT AND,14,,1,0
27462000,"SIDDIQSONS LIMITED,",9154000,HUSNAIN TEXTILE MILLS PVT LTD,14,846697.0178,3,1
3888051.76,"SIDDIQSONS LIMITED,",3888051.76,HYOSUNG VIET NAM CO LTD,14,,1,0
7302146.8,"SIDDIQSONS LIMITED,",7302146.8,INVISTA SINGAPORE PTE LTD,14,,1,0
2905065,"SIDDIQSONS LIMITED,",2905065,JIANYE GROUP CO LTD,14,,1,0
19412303,"SIDDIQSONS LIMITED,",19412303,KYUNGIN SYNTHETIC CORPORATION,14,,1,0
6599967,"SIDDIQSONS LIMITED,",6599967,LENZING AG,14,,1,0
118930842.7,"SIDDIQSONS LIMITED,",59465421.37,LOUIS DREYFUS COMMODITIES INDIA PVT (Multiple),14,21238214.06,2,0
1781403,"SIDDIQSONS LIMITED,",1781403,LUWA AIR ENGINEERING AG,14,,1,0
7147735,"SIDDIQSONS LIMITED,",7147735,MAHMUD DENIMS LTD,14,,1,1
125094632,"SIDDIQSONS LIMITED,",62547316,ORIENT ENERGY SYSTEMS FZCO,14,23967446.57,2,0
6970782.26,"SIDDIQSONS LIMITED,",6970782.26,PICANOL NV,14,,1,0
7157297.8,"SIDDIQSONS LIMITED,",3578648.9,PULCRA CHEMICALS GMBH,14,1369743.589,2,1
32515576.8,"SIDDIQSONS LIMITED,",32515576.8,SCHLAFHORST ZWEIGNIEDERLASSUNG,14,,1,0
13824650,"SIDDIQSONS LIMITED,",13824650,SOHLER  NEUENHAUSER GMBH AND,14,,1,0
2360055.96,"SIDDIQSONS LIMITED,",2360055.96,SUPER TEX INDUSTRIES,14,,1,0
28200000,"SIDDIQSONS LIMITED,",14100000,TATA TEXTILE MILLS LIMITED,14,141421.3562,2,1
2983790.8,"SIDDIQSONS LIMITED,",1491895.4,TRUTZSCHLER CARD CLOTHING GMBH,14,70.385409,2,0
1362801.8,"SIDDIQSONS LIMITED,",1362801.8,USTER TECHNOLOGIES AG,14,,1,0
3895720.62,"SIDDIQSONS LIMITED,",1947860.31,WUXI D AND T IMPORT AND EXPORT,14,1238463.148,2,0
19401570,"KLASH (PVT) LTD.,",19401570,ATLAS DIS TICARET GUVEN OZ,14,,1,0
3117035.3,"KLASH (PVT) LTD.,",3117035.3,BEZEMA AG,14,,1,0
4500166.89,"KLASH (PVT) LTD.,",4500166.89,BRUCKNER AFTER SALES GMBH AND CO,14,,1,0
51494142,"KLASH (PVT) LTD.,",17164714,CHANGZHOU DAYA IMPORT AND EXPORT,14,14301603.35,3,0
4079980,"KLASH (PVT) LTD.,",4079980,CHING CHI MACHINE CO LTD,14,,1,1
16917603,"KLASH (PVT) LTD.,",4229400.75,CHT GERMANY GMBH,14,500390.6673,4,0
39876467.17,"KLASH (PVT) LTD.,",3625133.379,CHT RBEITLICH GMBH,14,1004885.278,11,0
2027990,"KLASH (PVT) LTD.,",2027990,CHT SWITZERLAND AG,14,,1,0
1523802,"KLASH (PVT) LTD.,",1523802,CNS TECHNOLOGIES FZCO,14,,1,0
14299633.62,"KLASH (PVT) LTD.,",2859926.724,DATACOLOR ASIA PACIFIC HK LTD,14,1185510.553,5,1
279689334.9,"KLASH (PVT) LTD.,",9988904.819,DYSTAR SINGAPORE PTE LTD,14,3581701.626,28,0
11247655.04,"KLASH (PVT) LTD.,",3749218.347,EKSOY CHEMICALS INDIA PVT LTD,14,290225.297,3,1
59632539.19,"KLASH (PVT) LTD.,",4259467.085,EKSOY KIMYA SANAYI VE TICARET AS,14,1278686.388,14,0
50126921.5,"KLASH (PVT) LTD.,",8354486.917,EVERLIGHT CHEMICAL INDUSTRIAL,14,809235.0425,6,0
3533385,"KLASH (PVT) LTD.,",1766692.5,FERRARO SPA VIA BUSTO,14,678929.2831,2,0
15641442,"KLASH (PVT) LTD.,",7820721,FONG'S NATIONAL DYEING AND,14,8286175.661,2,0
5954014,"KLASH (PVT) LTD.,",5954014,JAMES HEAL,14,,1,0
27638758.94,"KLASH (PVT) LTD.,",2303229.912,JLP CORPORATION,14,1437039.048,12,1
7022547.8,"KLASH (PVT) LTD.,",3511273.9,KAESER KOMPRESSOREN SE,14,1993938.027,2,1
52220255.16,"KLASH (PVT) LTD.,",6527531.895,KYUNGIN SYNTHETIC CORPORATION,14,954640.5194,8,0
12386886.4,"KLASH (PVT) LTD.,",12386886.4,LAFER SPA,14,,1,0
7029019.2,"KLASH (PVT) LTD.,",3514509.6,NTC TEKSTIL YARDIMCI KIMYASALLARI,14,0,2,1
16994076,"KLASH (PVT) LTD.,",16994076,OROX SRL,14,,1,0
43452505.29,"KLASH (PVT) LTD.,",8690501.058,PAI LUNG MACHINERY MILL CO LTD,14,2499571.155,5,0
10769996,"KLASH (PVT) LTD.,",5384998,RUDOLF GMBH,14,2718761.934,2,0
15695922,"KLASH (PVT) LTD.,",7847961,SENHER PRECISION MACHINERY CO LTD,14,339409.8408,2,0
292875.8,"KLASH (PVT) LTD.,",292875.8,TAIZHOU HOXING TEXTILE MACHINE,14,,1,0
2301167,"KLASH (PVT) LTD.,",2301167,TIMA INTERNATIONAL,14,,1,1
100137117.7,"NISHAT MILLS LIMITED,",100137117.7,ALLENBERG COTTON CO,14,,1,0
3752858,"NISHAT MILLS LIMITED,",3752858,BOGE COMPRESSED AIR,14,,1,1
16675117,"NISHAT MILLS LIMITED,",8337558.5,CENTRALCHINA COMPANY SINOPEC,14,2321560.963,2,0
1445551.27,"NISHAT MILLS LIMITED,",1445551.27,COLOURTEX INDUSTRIES PRIVATE,14,,1,0
1547992,"NISHAT MILLS LIMITED,",1547992,DAE SUNG CO LTD,14,,1,0
86177338.24,"NISHAT MILLS LIMITED,",43088669.12,DURST PHOTOTECHNIK AG,14,48549061.89,2,0
114127162,"NISHAT MILLS LIMITED,",114127162,ECOM USA LLC,14,,1,0
2255989,"NISHAT MILLS LIMITED,",2255989,EMBEE CORPORATION,14,,1,0
26232373.3,"NISHAT MILLS LIMITED,",8744124.433,EVERLIGHT CHEMICAL INDUSTRIAL,14,9009687.363,3,0
136799316,"NISHAT MILLS LIMITED,",136799316,GULF PETROCHEM FZC,14,,1,1
549357253,"NISHAT MILLS LIMITED,",549357253,HMS BERGBAU AG,14,,1,1
261898691,"NISHAT MILLS LIMITED,",130949345.5,INTERNATIONAL ENERGY RESORCES FZC,14,3606226.906,2,1
2116550,"NISHAT MILLS LIMITED,",2116550,KAESER KOMPRESSOREN SE,14,,1,1
101855411,"NISHAT MILLS LIMITED,",101855411,KARL MAYER TEXTILMASCHINEN AG,14,,1,0
7128387.77,"NISHAT MILLS LIMITED,",7128387.77,KYUNGIN SYNTHETIC CORPORATION,14,,1,0
26133660.4,"NISHAT MILLS LIMITED,",13066830.2,LENZING AG,14,11023887.77,2,0
18959905,"NISHAT MILLS LIMITED,",18959905,LUCKY GULF STAR INDUSTRIES FZC,14,,1,1
66667467,"NISHAT MILLS LIMITED,",66667467,MANJEET COTTON PVT LTD,14,,1,0
3054879,"NISHAT MILLS LIMITED,",3054879,MASCHINENFABRIK HERKULES GMBH AND,14,,1,0
34122141,"NISHAT MILLS LIMITED,",34122141,NAHAR SPINNING MILLS LIMITED,14,,1,0
673196634,"NISHAT MILLS LIMITED,",673196634,OMAN TRADING INTERNATIONAL LTD,14,,1,1
120000884.2,"NISHAT MILLS LIMITED,",40000294.73,PT ADIKENCANA MAHKOTABUANA,14,12694677.09,3,1
418812394,"NISHAT MILLS LIMITED,",418812394,PT RAJA AL AZHAR,14,,1,1
25491114,"NISHAT MILLS LIMITED,",25491114,REGGIANI MACCHINE SPA,14,,1,0
10957322.48,"NISHAT MILLS LIMITED,",10957322.48,RHOSS SPA,14,,1,1
