Amount,Applicant,Average,Beneficiary,Community_ID,Deviation,Frequency,Linkage
201977748.1,"ORA TECH SYSTEMS PVT LTD. FOUR SQUARE PLAZA,4TH FLOOR BUILDING NO 21-A, OFF TARIQ ROAD NEAR LIBERTY CHOWK, PECHS, BLOCK II",8079109.923,HP PPS SINGAPORE SALES PTE LTD 450 ALEXANDRA ROAD SINGAPORE 119960,117,7289270.366,25,0
374211.68,"BLUND DYESTUFF PVT LTD. RAINBOW CITY INDUSTRILA AREA, PLOT NO-1 MANDI BAHAUDIIN PAKISTAN",374211.68,AMBUJA INTERMEDIATES PVT LTD WORKS  ,61,,1,0
618654.72,"BLUND DYESTUFF PVT LTD. RAINBOW CITY INDUSTRILA AREA, PLOT NO-1 MANDI BAHAUDIIN PAKISTAN",618654.72,COLOSPERSE DYES AND INTERMEDIATES UNIT1PLOT NO474 ROAD NO4 GIDCSACHINSURAT394 230 GUJ INDIA,61,,1,0
3396206.88,"CHEMIUM INNOVATIONS A-2 BAITUL FURQAN SB-12, BLOCK 13 C, GULSHAN-E-IQBAL, KARACHI, PAKISTAN.",3396206.88,ISKY CHEMICALS CO LTD KIMHONDA BUILDING NO 479 FURONG ROAD M CHANGSHA HUNAN 410005 CHINA,78,,1,0
1876046.86,"SHERAZ ENTERPRISES 39-SITARA MARKET, SATIANA ROAD FAISALABAD ",1876046.86,AMBUJA INTERMEDIATES PVT LTD WORKS  ,61,,1,0
31381370.86,COTTON CITY 142-E- BLOCK MODEL TOWN LAHORE ,10460456.95,GUANGDONG FUTINA ELECTRICAL CO LTD FOSHAN LELIU CHINA ,3,282197.9863,3,0
5022612.62,COTTON CITY 142-E- BLOCK MODEL TOWN LAHORE ,5022612.62,JINAN DALONG MECHANICAL AND ELECTRICAL INDUSTRY CO LTD CHINA ,3,,1,0
25020191.51,COTTON CITY 142-E- BLOCK MODEL TOWN LAHORE ,12510095.75,SHANGHAI OCEAN SHIPPING SUPPLY CO LTD SHANGHAI CHINA ,3,235256.1868,2,0
11046686.98,COTTON CITY 142-E- BLOCK MODEL TOWN LAHORE ,11046686.98,SUCCESS STAND LIMITED WU BUILDING 302308 ROAD HK ,3,,1,0
34031523.33,"KHAWAJA ELECTRONICS (PVT) LTD 4-H GULBERG III, LAHORE 54660 PAKISTAN ",4253940.416,NANCHANG TOPSHINE INDUSTRIAL CO L LIANXIE ROAD NANCHANG COUNTY JIANGX ,51,4068879.849,8,0
13058.51,HADI TEXTILES P-17-B 2121/1 NEW CIVIL LINE SARGHODA ROAD FAISALABAD,13058.51,COSTA GUERREIRO LDA RUA ENG DUARTE DO AMARAL NO 1075 PENSELO APART 1050 4836908 GUIMARAES PORTUGAL,13,,1,0
1060436.25,HADI TEXTILES P-17-B 2121/1 NEW CIVIL LINE SARGHODA ROAD FAISALABAD,353478.75,GREEN INTERNATIONAL INC LIMITED ROOM 603 6FL KWAI CHEONG CENTRE ,13,112713.1822,3,0
200574.32,HADI TEXTILES P-17-B 2121/1 NEW CIVIL LINE SARGHODA ROAD FAISALABAD,200574.32,HAINING ZHINGGUAN ZIPPER CO LTD NO377 XIACHUAN RD HAINING ZHEJIANG CHINA ,13,,1,0
447030.97,NAVEED ASLAM 300- A- 1 GULBERG 111 LAHORE  ,447030.97,YIWU SUNSHIME IMP AND EXP CO LIMITED OFFICE 1011 JINMAO TOWER CHOUZHOU ROAD YIWU CITY ZHEJIANG CHINA,17,,1,0
1974857.61,NAVEED ASLAM 300- A- 1 GULBERG 111 LAHORE  ,394971.522,ZAFAR SONS TRADE INTERNATIONAL HK LIMITED RM 150415F KWONG FAT COMM BLDG 528588 CANTON ROAD YAU MA TEI KOWLOON HONG KONG,17,101958.7387,5,0
2062881.22,BROTHERS ENTERPRISE PVT LTD 106 ANUM ESTATE SHAHRAH E FAISAL KARACHI ,2062881.22,A H A INTERNATIONAL CO LTD JIN AN MANSION 306 TUN XI RD HEFEI ANHUI CHINA ,96,,1,0
2626399.99,BROTHERS ENTERPRISE PVT LTD 106 ANUM ESTATE SHAHRAH E FAISAL KARACHI ,2626399.99,DMVFONTERRA EXCIPIENTS GMBH CO KG KLEVER STRASSE 187 47574 GOCH GERMANY ,96,,1,0
2903232.78,J.K ENTERPRISES AM ENTERPRISES 101 KHALID STREET REHMAN GALI NO 1 BRANDRETH ROAD LAHORE. 03237306806,2903232.78,JINHAOYUAN INTERNATIONAL TRADING CO LTD FLATERM6116F RICKY CENTER 36 CHONG YIP ST KWUN TONG KL HONGKONG P R CHINA,7,,1,0
891013.74,JAVED TRADERS IST FLOOR BUILDING PAK MUSHTARQA MOHMAND GOODS  TRANSPORT CO OPPOSITE DASTGIR PETROL PUMP,445506.87,FOSHAN JUNJING INDUSTRIAL CO LTD 4F JINQIAO BUILDING HUA YUAN ROAD EAST FOSHAN GUANGDONG CHINA ,11,57422.07695,2,0
446852.78,JAVED TRADERS IST FLOOR BUILDING PAK MUSHTARQA MOHMAND GOODS  TRANSPORT CO OPPOSITE DASTGIR PETROL PUMP,446852.78,FUJIAN MINMETALS CBM CO LIMITED FUZHOU FUJIAN CHINA ,11,,1,0
282564.41,JAVED TRADERS IST FLOOR BUILDING PAK MUSHTARQA MOHMAND GOODS  TRANSPORT CO OPPOSITE DASTGIR PETROL PUMP,282564.41,FUJIAN MINQING XINFENG CERAMIC CO GUIYAN TIANZHONG VILLAGE BAIZHONG TOWN MINQING FUJIAN CHINA ,11,,1,0
942654.96,JAVED TRADERS IST FLOOR BUILDING PAK MUSHTARQA MOHMAND GOODS  TRANSPORT CO OPPOSITE DASTGIR PETROL PUMP,942654.96,FUZHOU AONAV TRADE CO LTD NO206209 BUILDING 8 RONGCHENG S ,11,,1,0
419279.56,"CHINA YUNCHENG PLATE MAKING(PVT)LTD 21 KM FEROZEPUR ROAD MASJID E IBRAHIM STREET, BURRAQ BUILDING LAHORE",419279.56,DAIWA FINE CHEMICALS CO LTD 2117 SHIMOSAWA DORI HYOGOKU KOBE 6520047 JAPAN ,127,,1,0
6397560.69,"CHINA YUNCHENG PLATE MAKING(PVT)LTD 21 KM FEROZEPUR ROAD MASJID E IBRAHIM STREET, BURRAQ BUILDING LAHORE",6397560.69,KUNSHAN SHANGYUN PLATE MAKING TECHNOLOGY CO LTD NO ROOM NO 1301 BUILDING 5 ASIA PACIFIC PLAZA HUAQIAO TOWN KUNSHAN CHINA,127,,1,0
66791259.44,"CHINA YUNCHENG PLATE MAKING(PVT)LTD 21 KM FEROZEPUR ROAD MASJID E IBRAHIM STREET, BURRAQ BUILDING LAHORE",8348907.43,SHANGHAI BOYOU TRADE CO LTD 305 QINAN RD ANTING TOWN JIADING DIST CHINA ,127,5748848.411,8,0
5073472.91,"KLASH PVT LTD KLASH PVT LTD 117/J.B.DHANOLA, PAHARANG DRAINAGE, MILLAT ROAD, FAISALABAD.",298439.5829,YKK PAKISTAN PVT LTD PLOT 123 SECTOR EI AND EII KARACHI EXPORT PROCESSING ZONE MEHRAN HIGHWAY LANDHI PAKISTAN,8,439855.1108,17,0
335427.84,"NATIONAL COMMERCIAL AND INDUSTRIAL ENTERPRISES (PVT) LIMITED D-9 S.I.T.E. HYDERABAD, SINDH PAKISTAN",335427.84,SAINT GOBAIN ABRASIVES 2201 SABA 1 TOWER CLUSTER E JUMERIAH LAKES TOWERS PO BOX 643706 DUBAI UAE,128,,1,0
752406.57,"MUGHAL ELECTRICAL TRADERS CIRCULAR ROAD, CHOWK DAR-UL-ISLAM GUJRANWALA",752406.57,SIHAI BEARING COLTD CHINA ,33,,1,0
181212.37,"MUSTAFA AND CO. ROOM NO.204 WINDSON PLACE PLOT NO.A,16-17 BLOCK 7-8 K.C.H SOCIETY KARACHI",90606.185,CHECKPOINT APPAREL LABELING BV PO BOX 55 7060 AB TERBORG AKKERMANSBEEKWEG 12 7061 ZA TERBORG THE NATHERLANDS,8,74184.29068,2,0
10878.34,"MUSTAFA AND CO. ROOM NO.204 WINDSON PLACE PLOT NO.A,16-17 BLOCK 7-8 K.C.H SOCIETY KARACHI",10878.34,YKK PAKISTAN PVT LTD PLOT 123 SECTOR EI AND EII KARACHI EXPORT PROCESSING ZONE MEHRAN HIGHWAY LANDHI PAKISTAN,8,,1,0
5423263.35,M.S ENTERPRISES H # 559-P ISLAMPURA JHANG ROAD FAISALABAD,5423263.35,HONOURWAY GARMENTS LIMITED CC WU BLDG 302308 RD HONG KONG ,3,,1,0
8690523.39,M.S ENTERPRISES H # 559-P ISLAMPURA JHANG ROAD FAISALABAD,8690523.39,TIT GENERAL TRADING LLC OFFICE 107 1ST FLR ALRAS BLDG AL RAS FOODSTUFF MARKET PO BOX 430943 DEIRA DUBAI UAE,3,,1,0
309795466.5,M.S ENTERPRISES H # 559-P ISLAMPURA JHANG ROAD FAISALABAD,17210859.25,WESTERN POINT GENERAL TRADING LLC POST BOX NO172444 KNAIF RD DEIRA DUBAI UAE ,3,3705185.125,18,0
1300235.71,VIP WEARS CHITTI KOTHI DAR STREET NISHAT PARK PARIS ROAD SIALKOT,433411.9033,SUZHOU RAIN & SNOW TEXTILE BEITUHEHUA WUQIAO SHENGZE TOWN WU ,8,182135.9948,3,0
285438.61,VIP WEARS CHITTI KOTHI DAR STREET NISHAT PARK PARIS ROAD SIALKOT,285438.61,YKK PAKISTAN PVT LTD PLOT 123 SECTOR EI AND EII KARACHI EXPORT PROCESSING ZONE MEHRAN HIGHWAY LANDHI PAKISTAN,8,,1,0
1556339.06,VIP WEARS CHITTI KOTHI DAR STREET NISHAT PARK PARIS ROAD SIALKOT,778169.53,ZHEJIANG CHUANGFA ZIPPER TECHNOLOGY HAINING CITY ZHEJIANG CHINA ,8,266208.6053,2,0
2398833.16,MIAN ALLAH BUKSH PVT LTD. ROOM NO 603 CHAPPAL PLAZA HASRAT MOHANI ROAD KARACHI PAKISTAN ,2398833.16,ZHEJIANG MEDICINES AND HEALTH PRODUCTS IMP AND EXP CO LTD ZMC BUILDING1012NZHONGSHAN ROAD HANGZHOU 310003 CHINA,78,,1,0
105336291.4,M/S A.M INDUSTRIES ROOM # 2 SECOND FLOOR PLOT 46/C DOGAGGE TOWN MAIN BAZAR BARKI ROAD LAHORE,26334072.85,AMPLE GRAND LIMITED 83 DEX VOUEX RD CENTRAL HONG KONG CHINA ,3,1325752.734,4,0
13085143.81,M/S A.M INDUSTRIES ROOM # 2 SECOND FLOOR PLOT 46/C DOGAGGE TOWN MAIN BAZAR BARKI ROAD LAHORE,13085143.81,GRAND QUALITY GENERAL TRADING LLC SHOP NO S13 AL WARSAN ENGLAND CLUSTER INTERNATIONAL CITY DUBAI UAE,3,,1,0
269810154.6,M/S A.M INDUSTRIES ROOM # 2 SECOND FLOOR PLOT 46/C DOGAGGE TOWN MAIN BAZAR BARKI ROAD LAHORE,19272153.9,GREAT FASHION TRADING LLC UAE ,3,7277613.676,14,0
15499910.84,M/S A.M INDUSTRIES ROOM # 2 SECOND FLOOR PLOT 46/C DOGAGGE TOWN MAIN BAZAR BARKI ROAD LAHORE,15499910.84,WHITE EDGE GENERAL TRADING LLC UAE ,3,,1,0
14187088.22,M/S B M SHOES 9-AMIN PARK DHOBI GHAAT QASOOR PURA,1773386.028,POSTEN GROUP LTD OFFICE NO 1307 RM CUNJIN BLDG DOMGMEN SOUTH RD LUOHU DIST SHENZHEN GUANGDONG CHINA,129,1108920.969,8,0
366245.27,ACCURATE SERVICES PAKISTAN ACCURATE SERVICES PAKISTAN 206 AL-QADER APARTMENTS 6/A JAIL ROAD LAHORE,366245.27,MACAAA FREIGHT AND LOGISTICS LLC PO BOX 1357 DUBAI UAE ,17,,1,0
1800004.32,"ABDULLAH RIAZ TRADERS VILLAGE MANIK NEAR SHARIF MEDICAL CITY HOSPITAL OFF RAIWIND ROAD, LAHORE",1800004.32,RITZMANN ENTERPRISE PLT LOT 101 FIRST FLOOR PLAZA ARMADA LOT6 LORONG UTARA C 46200 PETALING JAYA SELANGOR,11,,1,0
5648500,ZAIB SYSTEMS HOUSE NO 15-B STREET NO 6 SHAH JAHAN ROAD DATA DARBAR LAHORE ,1412125,ARROW GLOBAL ASSET DISPOSITION INC ARROW ELECTRONICS 7459 S LIMA ST ENGLEWOOD CO 801112 USA,81,896182.0945,4,0
9997188.93,A.N.TRADERS SHOP NO 96 OLD ELECTRIC MOTOR MARKET SECTORT NO 1 JHANG ROAD FAISALABAD   03336529146,1999437.786,APCD PTY LTD 16 HARBORD STREET GRANVILLE NSW 2142 AUSTRALIA ,89,801928.5173,5,0
164472.17,A.N.TRADERS SHOP NO 96 OLD ELECTRIC MOTOR MARKET SECTORT NO 1 JHANG ROAD FAISALABAD   03336529146,54824.05667,CHANGCHEN ENGINE PART CO LIMTED RM 702 EAST 6 YAHAOJU DEXING ROA ,89,47070.98706,3,0
7090284.16,MAQSOOD BROTHERS 102 MECLORE ROAD NEAR AUSTRALIA MASJID LAHORE ,1772571.04,RAJASTHAN AGRO PRODUCTS C10 RAJDHANI MANDI YARD SIKAR ROA ,51,573086.122,4,0
1827033.52,MAQSOOD BROTHERS 102 MECLORE ROAD NEAR AUSTRALIA MASJID LAHORE ,1827033.52,SHIVANDITTA MAL AND COMPANY MAJITH MANDIAMRITSAR INDIA ,51,,1,0
3512162.19,ZUANTIQAM IMPEX FLAT NO 303 3RD FLOOR 22-M MODEL TOWN LAHORE,3512162.19,SHAOXING KEQIAO CHUANCHUAN TEXTILE CO LTD JINKEQIAO RD ACROOS GANGYUE RD JINCHANG BUSINESS 6FLR RM608 KEQIAO ZHEJIANG CHINA,3,,1,0
5000847.55,ZUANTIQAM IMPEX FLAT NO 303 3RD FLOOR 22-M MODEL TOWN LAHORE,5000847.55,SHUN SHI LIMITED UNIT A1 7F CHEUK NANG PLAZA 250 HENNESSY ,3,,1,0
5067644.85,ZUANTIQAM IMPEX FLAT NO 303 3RD FLOOR 22-M MODEL TOWN LAHORE,5067644.85,UING LIMITED UNIT 4 7F BRIGHT WAY TOWER NO33 MONGKOK KOWLOON HK ,3,,1,0
73911689.12,ZUANTIQAM IMPEX FLAT NO 303 3RD FLOOR 22-M MODEL TOWN LAHORE,10558812.73,WESTERN POINT GENERAL TRADING LLC POST BOX NO172444 KNAIF RD DEIRA DUBAI UAE ,3,3450919.808,7,0
50649798.81,"99 STAR CORPORATION HOUSE NO 133-D ZAINAB HOUSE SHADMAN COLONY TEHSIL AND DIST. GUJRAT, PUNJAB, PAKISTAN.",5627755.423,CIXI MINGRUI IMPORT AND EXPORT CO L NO 41 NORTH YOUNG PALACE RD CIXI NINGBO CHINA ,90,5699381.616,9,0
3003494.25,"99 STAR CORPORATION HOUSE NO 133-D ZAINAB HOUSE SHADMAN COLONY TEHSIL AND DIST. GUJRAT, PUNJAB, PAKISTAN.",3003494.25,JIANGS HUAWANG SCIENCE AND TECHNOLO NO 133 EASTERN EAST ROAD CHANGZHOU CITY JIANGSU PROVIENCE CHINA ,90,,1,0
5161775.34,"99 STAR CORPORATION HOUSE NO 133-D ZAINAB HOUSE SHADMAN COLONY TEHSIL AND DIST. GUJRAT, PUNJAB, PAKISTAN.",5161775.34,WENZHOU JIANDA AUTOMOBILES PARTS CO LTD 26F TOWER ONE TIME SQUARE 1 MATHESON STREET CAUSE WAY BAY HK,90,,1,0
2801346.57,A.T.M TRADERS HOUSE NO P 428 GULSHAN COLONY NARWALA ROAD PAKISTANI CHOWK FAISALABAD,933782.19,YIWU SUNSHIME IMP AND EXP CO LIMITED OFFICE 1011 JINMAO TOWER CHOUZHOU ROAD YIWU CITY ZHEJIANG CHINA,17,401831.3886,3,0
1153033.2,SZABIST KARACHI CAMPUS SZABIST OF PAKISTAN 90 CLIFTON KARACHI,1153033.2,K AND H MFG CO LTD 5F NO 8 SEC 4 ZIQIANG ROAD SANCHONG DISTRICT 241 NEW TAIPEI CITY TAIWAN,130,,1,0
123719533.6,ALLAH TAWAKKAL ENTERPRISES OFFICE NO 127 IST FLOOR EDEN CENTRE 43 JAIL ROAD LAHORE ,15464941.71,CITY MOUNTAINS GENERAL TRADING LLC UAE ,3,6424719.932,8,0
7875216.76,ALLAH TAWAKKAL ENTERPRISES OFFICE NO 127 IST FLOOR EDEN CENTRE 43 JAIL ROAD LAHORE ,7875216.76,GRAND QUALITY GENERAL TRADING LLC SHOP NO S13 AL WARSAN ENGLAND CLUSTER INTERNATIONAL CITY DUBAI UAE,3,,1,0
11065974.08,ALLAH TAWAKKAL ENTERPRISES OFFICE NO 127 IST FLOOR EDEN CENTRE 43 JAIL ROAD LAHORE ,11065974.08,RUIAN HBC TRADING CO LTD 3305 KAITAI BLDG ANYANG ST WENZHOU ZHEJIANG CHINA ,3,,1,0
83885764.87,ALLAH TAWAKKAL ENTERPRISES OFFICE NO 127 IST FLOOR EDEN CENTRE 43 JAIL ROAD LAHORE ,16777152.97,WHITE EDGE GENERAL TRADING LLC UAE ,3,9888579.07,5,0
2008374.19,M.K.INTERNATIONAL M.K .INTERNATIONAL OFFICE NO.3 IST FLOOR SHAHBAZ CENTRE MUSLIM STREET -06 REHMAN GALI BRANDRETH RD LAHORE,2008374.19,PT EDMINDO PRATAMA JL DAAN MOGOT KM 11 TAMAN KOTA F2 ,51,,1,0
33695604.93,"MULTILINE ENGINEERING CO 202-Y BLOCK, DHA, LAHORE.",2807967.078,JENSONN POWER SYSTEMS PTE LTD 6 BUILDING SHENGTAIAN INDUSTRIAL B DIST NO34 ZHENXING ROAD GUANGDONG NEW DIST SHENZHEN CHINA,131,1649186.631,12,0
1006283.52,"LIBRA (PRIVATE) LIMITED., 77, PESHAWAR INDUSTRIAL ESTATE, HAYATABAD, PESHAWAR, PAKISTAN. ",1006283.52,INFOARK CO LTD RM 810 NEW LAND PLAZA 58 FUCHENG ROAD HAIDIAN DISTRICT BEIJING CHINA,32,,1,0
1158274.26,"LOWITT PHARMA (PVT) LTD., 24 - INDUSTRIAL ESTATE, HAYATABAD, PESHAWAR, PAKISTAN. ",1158274.26,FIPHARM CO LIMITED NO 21A HAIYA INTERNATIONAL BUILDING NO 24 GUOMAO ROAD CITY HAIKOU HAINAN CHINA,115,,1,0
415091.95,"LOWITT PHARMA (PVT) LTD., 24 - INDUSTRIAL ESTATE, HAYATABAD, PESHAWAR, PAKISTAN. ",415091.95,SS PHARMA EXPORTS B 205 VERTEX PRIDE APARTMENTS NIZAMPET ROAD KUKATPALLY HYDERABAD 72,115,,1,0
2229442.1,M S A R YOUSAF CHOWK NIAZ NAGAR KASUR PK,2229442.1,KING SHINE GROUP HK CO LIMITED  ,8,,1,0
252994.35,UNITED TECHNIKS 8-9B SIE DASKA DISTRICT SIALKOT DASKA,252994.35,TBT INTERNATIONAL CO LTD CHINA ,8,,1,0
7337484,TOP LINKS INTERNATIONAL CO MUHAMMAD ASHRAF BHATTI(PROPRIETER) CHEEMA BROTHERS MARKET KHIALI BYE PASS GT ROAD,7337484,ACM CO LTD 5551 AAMDAERO YEOUNSUGU INCHEON KOREA ,68,,1,0
277045.85,M S JAVED ASGHAR AND COMPANY 7 ABKARI ROAD ANARKAL PO BOX NO 1483 LAHORE,277045.85,SDC ENTERPRISES LIMITED UNIT 29 PITCLIFFE WAY UPPER CASTLE UNITED KINGDOM ,132,,1,0
179423.49,M S SHUAIB TRADERS HOUSE NO 464 SHADMAN COLONY NO 1 LAHORE ,44855.8725,GATES UNITTA THAILAND CO LTD 6486 M4 EASTERM SEABOARD ONDUSTRIA ,62,6183.787456,4,0
76759883.42,"ARAN MART INTERNATIONAL ROOM # 64-UGF, CENTRAL PLAZA,BARKET MARKET, NEW GARDEN TOWN,LAHORE.",19189970.86,GRAND QUALITY GENERAL TRADING LLC SHOP NO S13 AL WARSAN ENGLAND CLUSTER INTERNATIONAL CITY DUBAI UAE,3,1320043.287,4,0
316911315.5,"ARAN MART INTERNATIONAL ROOM # 64-UGF, CENTRAL PLAZA,BARKET MARKET, NEW GARDEN TOWN,LAHORE.",21127421.03,GREAT FASHION TRADING LLC UAE ,3,2423143.804,15,0
35551792.36,"ARAN MART INTERNATIONAL ROOM # 64-UGF, CENTRAL PLAZA,BARKET MARKET, NEW GARDEN TOWN,LAHORE.",17775896.18,NEW PROSPECT GENERAL TRADING LLC UAE ,3,2293714.462,2,0
13096255.91,"ARAN MART INTERNATIONAL ROOM # 64-UGF, CENTRAL PLAZA,BARKET MARKET, NEW GARDEN TOWN,LAHORE.",13096255.91,WHITE EDGE GENERAL TRADING LLC UAE ,3,,1,0
856808.49,M S ZAM ZAM TRADERS AL KHALIL CENTRE 16.HALL ROAD LAHORE.,856808.49,FEI PENG TRADING LIMITED RM 609 HUIDE BUSINESS TOWER 102 HAOXIAN RD YUEXIU DIST GUANGZHOU CHINA,93,,1,0
9883304.79,M S ZAM ZAM TRADERS AL KHALIL CENTRE 16.HALL ROAD LAHORE.,1235413.099,XU RONG TRADING LIMITED HUANGPU CHINA ,93,437639.2379,8,0
2413036.43,M Y TRADING COMPANY SHOP NO 4 SODAWATER WALA BUILDING HASSAN ALI LANE BOTTLE GALI,804345.4767,CHARABOT 10AVENUE YE BAUDOINBP 2207006131 GRASSE CEDEX FRANCE,19,394149.2443,3,0
5922450.2,M Y TRADING COMPANY SHOP NO 4 SODAWATER WALA BUILDING HASSAN ALI LANE BOTTLE GALI,1184490.04,EXPRESSIONS PARFUMEES SAS 136 CHEMIN DE ST MARC LE PLAN DE GRASSE06130 GRASSE FRANCE,19,342354.1714,5,0
964879.15,M Y TRADING COMPANY SHOP NO 4 SODAWATER WALA BUILDING HASSAN ALI LANE BOTTLE GALI,482439.575,SURRAT PERFUMES CO LTD HOLY MACCA SUDIA ARABIA ,19,33724.50333,2,0
79995451.81,AMIN TRADERS HOUSE .95-A OFFICER'S COLONY #.02 MADINA TOWN FAISALABAD PAKISTAN,2162039.238,AMIN CORPORATION 689 NORTH MAIN ST LEOMINISTER MASS 01453 USA ,75,979158.4113,37,0
26069556.54,AMIN TRADERS HOUSE .95-A OFFICER'S COLONY #.02 MADINA TOWN FAISALABAD PAKISTAN,4344926.09,AMIN GROUP INC 100 SIMPLEX DRIVE WESTMINSTER MA 01473 USA,75,598942.081,6,0
2436654.75,"SHAIGAN PHARMACEUTICALS PRIVATE LIMITED., 14 KM, ADYALA ROAD, POST OFFICE DAHGAL, RAWALPINDI-47310, PAKISTAN.",2436654.75,JIANGSU RUNQI NEW MATERIAL CO LTD TANGJI INDUSTRIAL ZONE LIANSHUI HUAIAN JIANGSU PROVINCE CHINA,32,,1,0
5355053.06,"SHAIGAN PHARMACEUTICALS PRIVATE LIMITED., 14 KM, ADYALA ROAD, POST OFFICE DAHGAL, RAWALPINDI-47310, PAKISTAN.",5355053.06,PT CAPSUGEL INDONESIA JL RAYA BOGOR KM 42 POBOX 15CBI CIBINONG JAWA BARAT  16916 INDONESIA,32,,1,0
2332271.7,"SHAIGAN PHARMACEUTICALS PRIVATE LIMITED., 14 KM, ADYALA ROAD, POST OFFICE DAHGAL, RAWALPINDI-47310, PAKISTAN.",1166135.85,TIANJIN TIANMAO TECHNOLOGY DEVELOPMENT CORP LTD HITECH BUILDING A RM 507511 HUATIAN ROAD HUAYUAN INDUSTRY PARK,32,1319332.108,2,0
13102650,S. M FOOD MAKERS 1 KM NEW CENTRAL JHAIL ROAD MULTAN ,13102650,EMBALLAGE PROCESS SYSTEMES 20 QUAI MULLENHEIM 67000 STRASSBOURG FRANCE ,91,,1,0
13354677.9,S. M FOOD MAKERS 1 KM NEW CENTRAL JHAIL ROAD MULTAN ,4451559.3,GUM BASE CO SPA VIA NERVIANO 25 20020 LAINATE MI ITALY ,91,2662310.182,3,0
929919.18,PAK CHINA MACHINERY CORP0RATION 83 A SHAHZADI MARKET BRANDRETH ROAD LAHORE 03227869990 ,929919.18,ZHEJIANG GONGDONG MEDICAL TECHNOLOGY CO LTD HUANGYAN TAIZHOU ZHEJIANG CHINA ,7,,1,0
4571776.64,PAK CHINA MACHINERY CORP0RATION 83 A SHAHZADI MARKET BRANDRETH ROAD LAHORE 03227869990 ,1523925.547,ZHEJIANG WENXIN MECHANICAL AND ELEC WEIGUO INDUSTRY AREA SANJIA ZHEJI ,7,44491.42301,3,0
14562805.11,S A ENTERPRISES 24-LAKE ROAD LAHORE NEAR YOUSAF PLAZA LAHORE,2427134.185,LONGYOU MEIXU TRADING CO LTD NO1 LIUYUAN RD LONGZHOU STREET LINHIANG INDUSTRIAL DIST LONGYOU CHINA,17,2424788.506,6,0
12243116.16,S A ENTERPRISES 24-LAKE ROAD LAHORE NEAR YOUSAF PLAZA LAHORE,3060779.04,WE SHINE ENTERPRISE CO LTD 18 CHAK CHEUNG STREET SA TIAN NEW TERRITORIES HONG KONG CHINA ,17,1403391.782,4,0
3415598.8,S A ENTERPRISES 24-LAKE ROAD LAHORE NEAR YOUSAF PLAZA LAHORE,3415598.8,YIWU RIGHTWAY IMPORT AND EXPORT CO 500 CHOUZHOU NORTH ROAD YIWU ZHJIA ,17,,1,0
4674681.71,S A ENTERPRISES 24-LAKE ROAD LAHORE NEAR YOUSAF PLAZA LAHORE,1558227.237,YIWU SUNSHIME IMP AND EXP CO LIMITED OFFICE 1011 JINMAO TOWER CHOUZHOU ROAD YIWU CITY ZHEJIANG CHINA,17,472597.5158,3,0
73206.08,S K ALLIANCE INTERNATIONAL 401-HUMA BLOCK (LOWER GROUND) ALLAMA IQBAL TOWN LAHORE,73206.08,BEIJING TONGRUI SHENGCHANG TRADING NO54 YUNSHAN ROAD TONGZHOU INDUST ,108,,1,0
25173788.75,GLOBAL METAL WORKS 8-C KHALID STREET JAMAL PARK OUT FALL ROAD DATA GUNJ BUKSH TOWN LAHORE,2288526.25,TERECOVAL BPZI DES ATTIGNOURSS 73130LA CHAMBER FRANCE ,111,690333.3289,11,0
1217183.77,PAKISTAN MICROBIOLOGICAL 188-23 BOLAN BUILDING KASHMIR ROAD RWPLPINDIT ,1217183.77,BECKMAN COULTER INTERNATIONAL SA 22 RUE JUSTEOLIVIER CASE POSTALE 1059 1260 NYON 1 SWITZERLAND,25,,1,0
1085423.53,PAKISTAN MICROBIOLOGICAL 188-23 BOLAN BUILDING KASHMIR ROAD RWPLPINDIT ,1085423.53,SYSTAAQ DIAGNOSTIC PRODUCTS INC SUIT502J 801 WEST BALTIMORE MARYLAND 21201 USA ,25,,1,0
2134775.99,"FABRI CHEM HOUSE NO 1-C, ALHAMRA TOWN 19RB EAST CANAL ROAD RAINBOW CENTER FAISALABAD.",1067387.995,AMBUJA INTERMEDIATES PVT LTD WORKS  ,61,1008704.999,2,0
10581700.14,"FABRI CHEM HOUSE NO 1-C, ALHAMRA TOWN 19RB EAST CANAL ROAD RAINBOW CENTER FAISALABAD.",813976.9338,AVANI DYECHEM INDUSTRIES C157 PHASEII GIDC VATWA AHMEDABAD INDIA ,61,473189.5726,13,0
3336459.84,HANSA LEATHER GARMENTS PVT LTD HANSA LEATHER GARMENTS PVT LTD SAID PUR ROAD NEAR VIP FACTORY SIALKOT,417057.48,YKK PAKISTAN PVT LTD PLOT 123 SECTOR EI AND EII KARACHI EXPORT PROCESSING ZONE MEHRAN HIGHWAY LANDHI PAKISTAN,8,227021.2779,8,0
1532894.75,"GUL GROUP OF BUSINESS HOUSE NO.10, AHATA NAWAB SAHIB FLEMING ROAD LAHORE, PAKISTAN ",1532894.75,SHENZHEN ONETOUCH BUSINESS SERVICE LTD 6F HONG CHANG PLAZA 2001 SHEN NAN ROAD EAST SHENZHEN CITY CHINA,11,,1,0
773056.35,"RANG WALA CHEM BIZ 50 THE  MALL, 54 MALL AVENUE LAHORE",773056.35,COLOSPERSE DYES AND INTERMEDIATES UNIT1PLOT NO474 ROAD NO4 GIDCSACHINSURAT394 230 GUJ INDIA,61,,1,0
